coral3                     	cd5b45	205  91  69
IndianRed                  	cd5c5c	205  92  92
indian red                 	cd5c5c	205  92  92
HotPink3                   	cd6090	205  96 144
DarkOrange3                	cd6600	205 102   0
chocolate3                 	cd661d	205 102  29
sienna3                    	cd6839	205 104  57
PaleVioletRed3             	cd6889	205 104 137
orchid3                    	cd69c9	205 105 201
salmon3                    	cd7054	205 112  84
LightSalmon3               	cd8162	205 129  98
orange3                    	cd8500	205 133   0
peru                       	cd853f	205 133  63
tan3                       	cd853f	205 133  63
LightPink3                 	cd8c95	205 140 149
pink3                      	cd919e	205 145 158
DarkGoldenrod3             	cd950c	205 149  12
plum3                      	cd96cd	205 150 205
goldenrod3                 	cd9b1d	205 155  29
RosyBrown3                 	cd9b9b	205 155 155
burlywood3                 	cdaa7d	205 170 125
gold3                      	cdad00	205 173   0
PeachPuff3                 	cdaf95	205 175 149
NavajoWhite3               	cdb38b	205 179 139
thistle3                   	cdb5cd	205 181 205
bisque3                    	cdb79e	205 183 158
MistyRose3                 	cdb7b5	205 183 181
wheat3                     	cdba96	205 186 150
LightGoldenrod3            	cdbe70	205 190 112
AntiqueWhite3              	cdc0b0	205 192 176
LavenderBlush3             	cdc1c5	205 193 197
seashell3                  	cdc5bf	205 197 191
khaki3                     	cdc673	205 198 115
cornsilk3                  	cdc8b1	205 200 177
LemonChiffon3              	cdc9a5	205 201 165
snow3                      	cdc9c9	205 201 201
yellow3                    	cdcd00	205 205   0
LightYellow3               	cdcdb4	205 205 180
ivory3                     	cdcdc1	205 205 193
gray81                     	cfcfcf	207 207 207
grey81                     	cfcfcf	207 207 207
VioletRed                  	d02090	208  32 144
violet red                 	d02090	208  32 144
MediumOrchid2              	d15fee	209  95 238
gray82                     	d1d1d1	209 209 209
grey82                     	d1d1d1	209 209 209
LightCyan2                 	d1eeee	209 238 238
chocolate                  	d2691e	210 105  30
tan                        	d2b48c	210 180 140
LightGray                  	d3d3d3	211 211 211
LightGrey                  	d3d3d3	211 211 211
light gray                 	d3d3d3	211 211 211
