steel                      	738595	115 133 149
chestnut                   	742802	116  40   2
swamp green                	748500	116 133   0
bluish grey                	748b97	116 139 151
drab green                 	749551	116 149  81
dull green                 	74a662	116 166  98
velvet                     	750851	117   8  81
darkish purple             	751973	117  25 115
shit green                 	758000	117 128   0
turtle green               	75b84f	117 184  79
sky blue                   	75bbfd	117 187 253
lighter green              	75fd63	117 253  99
brownish purple            	76424e	118  66  78
moss                       	769958	118 153  88
dusty green                	76a973	118 169 115
apple green                	76cd26	118 205  38
light bluish green         	76fda8	118 253 168
lightgreen                 	76ff7b	118 255 123
blood                      	770001	119   0   1
green grey                 	77926f	119 146 111
asparagus                  	77ab56	119 171  86
seafoam blue               	78d1b6	120 209 182
poop brown                 	7a5901	122  89   1
purplish grey              	7a687f	122 104 127
greyish brown              	7a6a4f	122 106  79
ugly green                 	7a9703	122 151   3
seafoam green              	7af9ab	122 249 171
bordeaux                   	7b002c	123   0  44
wine red                   	7b0323	123   3  35
shit brown                 	7b5804	123  88   4
faded green                	7bb274	123 178 116
lightblue                  	7bc8f6	123 200 246
tiffany blue               	7bf2da	123 242 218
light aquamarine           	7bfdc7	123 253 199
ugly brown                 	7d7103	125 113   3
medium grey                	7d7f7c	125 127 124
purple                     	7e1e9c	126  30 156
bruise                     	7e4071	126  64 113
greeny grey                	7ea07a	126 160 122
dark lime green            	7ebd01	126 189   1
light turquoise            	7ef4cc	126 244 204
light blue green           	7efbb3	126 251 179
reddish brown              	7f2b0a	127  43  10
milk chocolate             	7f4e1e	127  78  30
medium brown               	7f5112	127  81  18
poop                       	7f5e00	127  94   0
shit                       	7f5f00	127  95   0
dark taupe                 	7f684e	127 104  78
grey brown                 	7f7053	127 112  83
camo                       	7f8f4e	127 143  78
wine                       	80013f	128   1  63
muted purple               	805b87	128  91 135
seafoam                    	80f9ad	128 249 173
red purple                 	820747	130   7  71
dusty purple               	825f87	130  95 135
grey purple                	826d8c	130 109 140
drab                       	828344	130 131  68
greyish green              	82a67d	130 166 125
sky                        	82cafc	130 202 252
pale teal                  	82cbb2	130 203 178
dirt brown                 	836539	131 101  57
dark red                   	840000	132   0   0
dull purple                	84597e	132  89 126
dark lime                  	84b701	132 183   1
indian red                 	850e04	133  14   4
dark lavender              	856798	133 103 152
bluegrey                   	85a3b2	133 163 178
purple grey                	866f85	134 111 133
brownish grey              	86775f	134 119  95
grey/green                 	86a17d	134 161 125
dark mauve                 	874c62	135  76  98
purpley                    	8756e4	135  86 228
cocoa                      	875f42	135  95  66
dull brown                 	876e4b	135 110  75
avocado green              	87a922	135 169  34
sage                       	87ae73	135 174 115
bright lime                	87fd05	135 253   5
poo brown                  	885f01	136  95   1
muddy brown                	886806	136 104   6
greyish purple             	887191	136 113 145
baby shit green            	889717	136 151  23
sage green                 	88b378	136 179 120
light eggplant             	894585	137  69 133
dusky purple               	895b7b	137  91 123
bluey grey                 	89a0b0	137 160 176
vomit green                	89a203	137 162   3
lime green                 	89fe05	137 254   5
dirt                       	8a6e45	138 110  69
carolina blue              	8ab8fe	138 184 254
robin egg blue             	8af1fe	138 241 254
red brown                  	8b2e16	139  46  22
rust brown                 	8b3103	139  49   3
lavender blue              	8b88f8	139 136 248
crimson                    	8c000f	140   0  15
red wine                   	8c0034	140   0  52
easter green               	8cfd7e	140 253 126
baby green                 	8cff9e	140 255 158
light aqua                 	8cffdb	140 255 219
deep lavender              	8d5eb7	141  94 183
brown grey                 	8d8468	141 132 104
hazel                      	8e7618	142 118  24
periwinkle                 	8e82fe	142 130 254
pea green                  	8eab12	142 171  18
kiwi green                 	8ee53f	142 229  63
brick red                  	8f1402	143  20   2
poo                        	8f7303	143 115   3
perrywinkle                	8f8ce7	143 140 231
baby poop green            	8f9805	143 152   5
periwinkle blue            	8f99fb	143 153 251
icky green                 	8fae22	143 174  34
lichen                     	8fb67b	143 182 123
acid green                 	8ffe09	143 254   9
mint green                 	8fff9f	143 255 159
avocado                    	90b134	144 177  52
light teal                 	90e4c1	144 228 193
foam green                 	90fda9	144 253 169
reddish purple             	910951	145   9  81
faded purple               	916e99	145 110 153
mulberry                   	920a4e	146  10  78
brown red                  	922b05	146  43   5
grey                       	929591	146 149 145
pea soup                   	929901	146 153   1
baby poop                  	937c00	147 124   0
purplish                   	94568c	148  86 140
puke brown                 	947706	148 119   6
purpley grey               	947e94	148 126 148
pea soup green             	94a617	148 166  23
barf green                 	94ac02	148 172   2
sickly green               	94b21c	148 178  28
warm purple                	952e8f	149  46 143
cool grey                  	95a3a6	149 163 166
dark magenta               	960056	150   0  86
warm brown                 	964e02	150  78   2
deep lilac                 	966ebd	150 110 189
greenish grey              	96ae8d	150 174 141
booger green               	96b403	150 180   3
warm grey                  	978a84	151 138 132
blood red                  	980002	152   0   2
purply                     	983fb2	152  63 178
purpleish                  	98568d	152  86 141
sepia                      	985e2b	152  94  43
robin's egg blue           	98eff9	152 239 249
light sea green            	98f6b0	152 246 176
vivid purple               	9900fa	153   0 250
purple red                 	990147	153   1  71
berry                      	990f4b	153  15  75
reddish grey               	997570	153 117 112
slime green                	99cc04	153 204   4
deep red                   	9a0200	154   2   0
violet                     	9a0eea	154  14 234
auburn                     	9a3001	154  48   1
raw sienna                 	9a6200	154  98   0
puke green                 	9aae07	154 174   7
light grass green          	9af764	154 247 100
amethyst                   	9b5fc0	155  95 192
yellowish brown            	9b7a01	155 122   1
dark khaki                 	9b8f55	155 143  85
booger                     	9bb53c	155 181  60
hospital green             	9be5aa	155 229 170
brownish                   	9c6d57	156 109  87
dark lilac                 	9c6da5	156 109 165
bright olive               	9cbb04	156 187   4
kiwi                       	9cef43	156 239  67
carmine                    	9d0216	157   2  22
dark fuchsia               	9d0759	157   7  89
light plum                 	9d5783	157  87 131
