Jambalaya                  	5b3013	 91  48  19
Bordeaux                   	5c0120	 92   1  32
Mulberry Wood              	5c0536	 92   5  54
Carnaby Tan                	5c2e01	 92  46   1
Comet                      	5c5d75	 92  93 117
Redwood                    	5d1e0f	 93  30  15
Don Juan                   	5d4c51	 93  76  81
Chicago                    	5d5c58	 93  92  88
Verdigris                  	5d5e37	 93  94  55
Dingley                    	5d7747	 93 119  71
Breaker Bay                	5da19f	 93 161 159
Kabul                      	5e483e	 94  72  62
Hemlock                    	5e5d3b	 94  93  59
Irish Coffee               	5f3d26	 95  61  38
Mid Gray                   	5f5f6e	 95  95 110
Shuttle Gray               	5f6672	 95 102 114
Aqua Forest                	5fa777	 95 167 119
Tradewind                  	5fb3ac	 95 179 172
Horses Neck                	604913	 96  73  19
Smoky                      	605b73	 96  91 115
Corduroy                   	606e68	 96 110 104
Danube                     	6093d1	 96 147 209
Espresso                   	612718	 97  39  24
Eggplant                   	614051	 97  64  81
Costa Del Sol              	615d30	 97  93  48
Glade Green                	61845f	 97 132  95
Buccaneer                  	622f30	 98  47  48
Quincy                     	623f2d	 98  63  45
Butterfly Bush             	624e9a	 98  78 154
West Coast                 	625119	 98  81  25
Finch                      	626649	 98 102  73
Patina                     	639a8f	 99 154 143
Fern                       	63b76c	 99 183 108
Blue Violet                	6456b7	100  86 183
Dolphin                    	646077	100  96 119
Storm Dust                 	646463	100 100  99
Siam                       	646a54	100 106  84
Nevada                     	646e75	100 110 117
Cornflower Blue            	6495ed	100 149 237
Viking                     	64ccdb	100 204 219
Rosewood                   	65000b	101   0  11
Cherrywood                 	651a14	101  26  20
Purple Heart               	652dc1	101  45 193
Fern Frond                 	657220	101 114  32
Willow Grove               	65745d	101 116  93
Hoki                       	65869f	101 134 159
Pompadour                  	660045	102   0  69
Purple                     	660099	102   0 153
Tyrian Purple              	66023c	102   2  60
Dark Tan                   	661010	102  16  16
Silver Tree                	66b58f	102 181 143
Bright Green               	66ff00	102 255   0
Screamin' Green            	66ff66	102 255 102
Black Rose                 	67032d	103   3  45
Scampi                     	675fa6	103  95 166
Ironside Gray              	676662	103 102  98
Viridian Green             	678975	103 137 117
Christi                    	67a712	103 167  18
Nutmeg Wood Finish         	683600	104  54   0
Zambezi                    	685558	104  85  88
Salt Box                   	685e6e	104  94 110
Tawny Port                 	692545	105  37  69
Finn                       	692d54	105  45  84
Scorpion                   	695f62	105  95  98
Lynch                      	697e9a	105 126 154
Spice                      	6a442e	106  68  46
Himalaya                   	6a5d1b	106  93  27
Soya Bean                  	6a6051	106  96  81
Hairy Heath                	6b2a14	107  42  20
Royal Purple               	6b3fa0	107  63 160
Shingle Fawn               	6b4e31	107  78  49
Dorado                     	6b5755	107  87  85
Bermuda Gray               	6b8ba2	107 139 162
Olive Drab                 	6b8e23	107 142  35
Eminence                   	6c3082	108  48 130
Turquoise Blue             	6cdae7	108 218 231
Lonestar                   	6d0101	109   1   1
Pine Cone                  	6d5e54	109  94  84
Dove Gray                  	6d6c6c	109 108 108
Juniper                    	6d9292	109 146 146
Gothic                     	6d92a1	109 146 161
Red Oxide                  	6e0902	110   9   2
Moccaccino                 	6e1d14	110  29  20
Pickled Bean               	6e4826	110  72  38
Dallas                     	6e4b26	110  75  38
Kokoda                     	6e6d57	110 109  87
